id,listing_url,name,picture_url,host_since,neighbourhood,latitude,longitude,bedrooms,square_feet,price,number_of_reviews,review_scores_rating
15469292,https://www.airbnb.com/rooms/15469292,Bed in a Studio at Downtown San Francisco,https://a0.muscache.com/im/pictures/2813f3e1-acf5-4ca9-9a4e-cca2afc3c915.jpg?aki_policy=large,2015-01-25,SoMa,37.78070203460331,-122.40667729278873,1,,$45.00,22,90
1815437,https://www.airbnb.com/rooms/1815437,Impressive Private Room in SoMa,https://a0.muscache.com/im/pictures/48569474/c26f1d0e_original.jpg?aki_policy=large,2011-08-31,SoMa,37.77642014391132,-122.39516089285728,1,,$115.00,5,84
16986456,https://www.airbnb.com/rooms/16986456,Luxury South Beach/SOMA condo,https://a0.muscache.com/im/pictures/23666617-4ca1-4894-aba9-c06bf2a36462.jpg?aki_policy=large,2014-04-08,,37.78506813058506,-122.39034255222577,1,,$245.00,4,95
10594322,https://www.airbnb.com/rooms/10594322,FolSOMA hideaway,https://a0.muscache.com/im/pictures/21395a8c-5965-47a8-abe3-e5234e5c2fed.jpg?aki_policy=large,2011-11-21,SoMa,37.775298225663,-122.41136712864991,1,,$160.00,0,
10414061,https://www.airbnb.com/rooms/10414061,"Fully-Stocked, Modern-Apartment w/ Home Office",https://a0.muscache.com/im/pictures/8f379caa-ecbf-4b4f-8ac5-ee87bf5d6b9f.jpg?aki_policy=large,2016-01-06,,37.778292864673126,-122.39414787557378,2,,$275.00,41,95
10889013,https://www.airbnb.com/rooms/10889013,Super Bowl City Studio,https://a0.muscache.com/im/pictures/997e1e55-45d1-4592-a4ee-48724c280ae3.jpg?aki_policy=large,2016-01-28,South Beach,37.78662396197747,-122.389677947737,0,,$450.00,0,
6800054,https://www.airbnb.com/rooms/6800054,Perfectly located room in SOMA,https://a0.muscache.com/im/pictures/85920985/ce725e18_original.jpg?aki_policy=large,2013-03-15,SoMa,37.7799849151365,-122.40350864756726,1,,$125.00,2,100
9971487,https://www.airbnb.com/rooms/9971487,TOP FLOOR Luxurious Executive Penthouse 2BR,https://a0.muscache.com/im/pictures/2639469d-9207-4e40-b370-60f616474650.jpg?aki_policy=large,2015-12-13,SoMa,37.77721917503486,-122.39238459836749,2,,$500.00,31,99
12932903,https://www.airbnb.com/rooms/12932903,Sunny + Convenient in Heart of SF!,https://a0.muscache.com/im/pictures/f87fb8a8-cdc9-49ed-93e7-75a634bc1935.jpg?aki_policy=large,2016-05-08,SoMa,37.77333997239155,-122.41973429459557,1,,$169.00,22,100
16288478,https://www.airbnb.com/rooms/16288478,Startup Dream House,https://a0.muscache.com/im/pictures/ff73850f-84cb-483c-8012-6e11b5ca676c.jpg?aki_policy=large,2012-09-05,SoMa,37.780237520395985,-122.39638293873648,1,,$40.00,9,88
9857359,https://www.airbnb.com/rooms/9857359,Brand New Flat w/ Kitchen & Balcony,https://a0.muscache.com/im/pictures/b14191c0-687a-4cd2-84b6-ab5ee67aafb7.jpg?aki_policy=large,2012-07-17,Mission Bay,37.77392942651812,-122.39357220186248,2,,$388.00,0,
8104214,https://www.airbnb.com/rooms/8104214,The Kapua Suite w/ Sweet View,https://a0.muscache.com/im/pictures/103239219/a068717b_original.jpg?aki_policy=large,2015-08-28,SoMa,37.775846219668715,-122.39577626133261,1,,$100.00,1,100
15967961,https://www.airbnb.com/rooms/15967961,"King Bedroom with Private Living, Bath, & Office",https://a0.muscache.com/im/pictures/fe645e13-6944-4457-8573-88bbc6a3c854.jpg?aki_policy=large,2016-04-19,SoMa,37.773514633089476,-122.40040426884558,1,,$189.00,2,90
15256802,https://www.airbnb.com/rooms/15256802,A COZY 1B/1B PLACE TO BE,https://a0.muscache.com/im/pictures/8899bbf4-178e-486b-a87b-f1517227fa69.jpg?aki_policy=large,2015-11-09,SoMa,37.77667277025724,-122.39478956428393,1,,$195.00,8,100
3663532,https://www.airbnb.com/rooms/3663532,SoMa 1Br with Garden Oasis,https://a0.muscache.com/im/pictures/d88a33be-c518-498b-8063-7e11489bcef9.jpg?aki_policy=large,2012-09-13,SoMa,37.77776691336659,-122.40380299381806,1,,$175.00,29,92
9234100,https://www.airbnb.com/rooms/9234100,SOMA 1 Bedroom- In the Heart of SF,https://a0.muscache.com/im/pictures/13cbcc3d-768c-494e-b2f6-68a832ddccb2.jpg?aki_policy=large,2012-07-23,SoMa,37.77883129137647,-122.41212306984214,1,,$475.00,0,
14148904,https://www.airbnb.com/rooms/14148904,Boat -/ Sleep / Cruise,https://a0.muscache.com/im/pictures/38869a79-1509-427e-b13e-00eb0e5668c8.jpg?aki_policy=large,2015-07-12,Mission Bay,37.77482774277447,-122.38775402482757,3,,$220.00,1,80
13622148,https://www.airbnb.com/rooms/13622148,A room in SOMA-shared bathroom and living room,https://a0.muscache.com/im/pictures/f4450ad7-ca1f-4d2e-9eef-8dfe1d82bd1f.jpg?aki_policy=large,2016-02-28,SoMa,37.78011062258424,-122.4024982970502,1,,$100.00,1,100
17130769,https://www.airbnb.com/rooms/17130769,"Luxury Penthouse w/ Bay Bridge, AT&T Park View",https://a0.muscache.com/im/pictures/f24f1922-8a1d-474a-a4fb-283fc02b4358.jpg?aki_policy=large,2014-05-29,South Beach,37.78049703065314,-122.38965446531226,2,,$319.00,8,98
271660,https://www.airbnb.com/rooms/271660,Super Fun SOMA Loft - Walking Distance to Tech Cos,https://a0.muscache.com/im/pictures/008ca791-b713-4d90-9044-8f2c8da5df19.jpg?aki_policy=large,2011-11-19,SoMa,37.773496330011234,-122.40094349585327,1,1000,$324.00,8,100
271602,https://www.airbnb.com/rooms/271602,Luxury Condo Downtown / Moscone!,https://a0.muscache.com/im/pictures/33260741/6cb6ff3d_original.jpg?aki_policy=large,2011-11-18,SoMa,37.77641429751837,-122.40453636486582,1,,$189.00,83,97
1484030,https://www.airbnb.com/rooms/1484030,Bright Room in SoMa,https://a0.muscache.com/im/pictures/b9df2a2b-a9be-4956-9494-546b0b5fd9d4.jpg?aki_policy=large,2010-09-15,SoMa,37.77550476660126,-122.410882163631,1,,$115.00,21,98
15309962,https://www.airbnb.com/rooms/15309962,Guest Room in Luxury Building,https://a0.muscache.com/im/pictures/58c383c1-3670-4968-8540-edead10d0077.jpg?aki_policy=large,2015-07-09,South Beach,37.786628430466386,-122.39117016897218,1,,$75.00,8,100
7202063,https://www.airbnb.com/rooms/7202063,SoMa 1BR Loft Space on Mint Plaza,https://a0.muscache.com/im/pictures/94148269/257be1a3_original.jpg?aki_policy=large,2011-07-07,SoMa,37.78406587406256,-122.40706729430941,1,,$155.00,23,97
16688361,https://www.airbnb.com/rooms/16688361,2 BD Mission Bay/Dogpatch Loft Apartment,https://a0.muscache.com/im/pictures/c88e2ff4-9130-46aa-b297-c146c904c91a.jpg?aki_policy=large,2012-06-30,Mission Bay,37.76930836480612,-122.38837946858241,2,,$225.00,6,90
16393469,https://www.airbnb.com/rooms/16393469,2-Space in a Co-work/Live House,https://a0.muscache.com/im/pictures/743d6d10-5cf8-4af3-a779-83ca789b9619.jpg?aki_policy=large,2012-12-26,SoMa,37.778396497314006,-122.39844412086921,1,,$50.00,2,90
1913043,https://www.airbnb.com/rooms/1913043,Penthouse PatioBedRoom+Bath Monthly,https://a0.muscache.com/im/pictures/dbd2b66c-eed3-4f0b-9417-44d0c5f643db.jpg?aki_policy=large,2013-06-04,South Beach,37.788298861896294,-122.39151370341915,1,,$135.00,22,100
3647017,https://www.airbnb.com/rooms/3647017,Sea theme - Extra LARGE 2 BD 2 BA,https://a0.muscache.com/im/pictures/45909648/4c47f2eb_original.jpg?aki_policy=large,2011-07-25,SoMa,37.78205305998374,-122.40295023582436,2,,$700.00,1,100
17179898,https://www.airbnb.com/rooms/17179898,Shiftpod you can take on your adventures,https://a0.muscache.com/im/pictures/5d3aa84b-bd9e-4906-9637-3f9c8c40d2dd.jpg?aki_policy=large,2013-09-15,SoMa,37.777623432307685,-122.4141860548169,1,,$50.00,0,
16180470,https://www.airbnb.com/rooms/16180470,Three-story 2Br/2Ba Loft in SOMA w/ Everything,https://a0.muscache.com/im/pictures/bea10c0d-faec-45ad-8bb2-900bf09e8a3f.jpg?aki_policy=large,2013-08-15,SoMa,37.772663543031975,-122.40264810534961,2,,$220.00,0,
25827,https://www.airbnb.com/rooms/25827,Chic Loft in SOMA,https://a0.muscache.com/im/pictures/655988/f456b46b_original.jpg?aki_policy=large,2010-03-25,SoMa,37.78013390889298,-122.40349925616282,1,,$199.00,7,92
206824,https://www.airbnb.com/rooms/206824,Room in the luxury condo,https://a0.muscache.com/im/pictures/33655150/4a464a82_original.jpg?aki_policy=large,2011-06-08,South Beach,37.78918586628363,-122.39015477661617,1,,$225.00,1,
59314,https://www.airbnb.com/rooms/59314,Cute and Cozy Condo near Moscone,https://a0.muscache.com/im/pictures/1040899/4627a03f_original.jpg?aki_policy=large,2010-11-12,SoMa,37.77697890439628,-122.41046863491385,2,,$225.00,96,96
16456692,https://www.airbnb.com/rooms/16456692,"3BR Luxury Apt, In the center of the city",https://a0.muscache.com/im/pictures/076b811e-3d8a-466d-a3c0-b70e45ee0f9c.jpg?aki_policy=large,2013-02-27,SoMa,37.779415089939924,-122.41163806631606,3,,$529.00,0,
12543892,https://www.airbnb.com/rooms/12543892,Uber comfy bed/bath in SOMA/Moscone,https://a0.muscache.com/im/pictures/d6ff19e5-5551-4f9c-95cb-ab95a1430d35.jpg?aki_policy=large,2016-04-19,SoMa,37.77348133173275,-122.40025790881651,1,,$189.00,19,94
6416247,https://www.airbnb.com/rooms/6416247,"Private bed & bath - Luxurious, sunny & spacious",https://a0.muscache.com/im/pictures/31566b62-c55a-4354-a3ae-a9a11797329d.jpg?aki_policy=large,2013-04-30,Mission Bay,37.7753386230217,-122.39217738368427,1,,$99.00,83,95
7333736,https://www.airbnb.com/rooms/7333736,Modern 1BR/1BA Next to AT&T Park!,https://a0.muscache.com/im/pictures/5697e8db-503d-4915-93d9-64c66e9dd35e.jpg?aki_policy=large,2015-07-14,South Beach,37.778277885037475,-122.39197892729155,1,,$155.00,81,97
15042195,https://www.airbnb.com/rooms/15042195,Steps to everything Top Floor SOMA Loft,https://a0.muscache.com/im/pictures/a8c01941-9fb1-4da3-b4ba-3753e35dd279.jpg?aki_policy=large,2011-05-14,SoMa,37.771250811524425,-122.40212523384547,3,,$984.00,11,82
10517359,https://www.airbnb.com/rooms/10517359,Modern Loft in SOMA,https://a0.muscache.com/im/pictures/6483e8bd-8f6d-465e-af2e-f6128698c75a.jpg?aki_policy=large,2014-11-21,SoMa,37.77737307188094,-122.39661059347816,1,,$88.00,0,
17320618,https://www.airbnb.com/rooms/17320618,Modern High-end 1BR in SoMa,https://a0.muscache.com/im/pictures/421ade4b-b41e-4215-965d-034c0bfe76d9.jpg?aki_policy=large,2016-09-08,SoMa,37.7792178960659,-122.41403159458507,0,,$220.00,4,100
1598489,https://www.airbnb.com/rooms/1598489,Spacious Live-Work Studio with Private Patio,https://a0.muscache.com/im/pictures/17a5a66d-bc4d-4353-a9ac-5a0136770100.jpg?aki_policy=large,2012-10-16,SoMa,37.77330573082398,-122.41261495667987,1,500,$225.00,9,98
10986510,https://www.airbnb.com/rooms/10986510,2 bedroom apartment in SOMA,https://a0.muscache.com/im/pictures/e0ac4414-3203-4386-94c3-777bbd146a40.jpg?aki_policy=large,2012-09-19,SoMa,37.77311620520343,-122.41700644046676,2,,$250.00,0,
1025032,https://www.airbnb.com/rooms/1025032,SOMA Studio,https://a0.muscache.com/im/pictures/1a1d367f-4c6e-4f7f-85b9-0cbb08360a81.jpg?aki_policy=large,2013-03-26,SoMa,37.77586933475513,-122.4034116187218,0,,$100.00,5,100
8627179,https://www.airbnb.com/rooms/8627179,Tri-Level Modern Loft in SOMA,https://a0.muscache.com/im/pictures/07c95402-a72f-4aa5-acf0-ef04a9cd0398.jpg?aki_policy=large,2013-08-12,South Beach,37.78692632643026,-122.39336819618846,1,,$299.00,13,95
13099959,https://www.airbnb.com/rooms/13099959,LOL,https://a0.muscache.com/im/pictures/79232e35-9709-49e7-90f1-ccece7a10a7c.jpg?aki_policy=large,2016-05-18,South Beach,37.784264716840795,-122.38892806880898,1,,$81.00,0,
15115190,https://www.airbnb.com/rooms/15115190,Sunny spacious private room in SoMa,https://a0.muscache.com/im/pictures/28f32579-ac19-47d3-9324-a8d824a0c0ad.jpg?aki_policy=large,2016-03-18,,37.77553853094083,-122.40208882025843,1,,$95.00,0,
1483698,https://www.airbnb.com/rooms/1483698,Sunny SOMA Loft - Walk EVERYWHERE in SF,https://a0.muscache.com/im/pictures/f5e8ed9d-66f3-4cb1-b8ca-fe34d1d3a9e1.jpg?aki_policy=large,2011-08-11,SoMa,37.77952266311108,-122.40292866534867,1,,$695.00,1,100
9511842,https://www.airbnb.com/rooms/9511842,Charming Cottage in SoMa,https://a0.muscache.com/im/pictures/8c0ff17b-5e4f-43b9-b20e-6b8dfa9922c0.jpg?aki_policy=large,2011-10-01,SoMa,37.77443257507259,-122.41610145393207,1,,$125.00,3,80
17654670,https://www.airbnb.com/rooms/17654670,Big Studio in Center of SOMA,https://a0.muscache.com/im/pictures/87bcbb9f-625e-47fc-aa5b-83028bacb1aa.jpg?aki_policy=large,2016-05-15,South Beach,37.78797485663309,-122.39224912248314,1,,$130.00,0,
11494929,https://www.airbnb.com/rooms/11494929,2BD Luxurious Walkable SOMA Condo,https://a0.muscache.com/im/pictures/4490f107-48a9-451d-93ff-b7f985432266.jpg?aki_policy=large,2016-02-26,SoMa,37.77840715700096,-122.40463713466522,2,,$325.00,49,88
17999382,https://www.airbnb.com/rooms/17999382,ONE OF A KIND 1BED/1BATH IN THE CITY OF CALIFORNIA,https://a0.muscache.com/im/pictures/b2919cc9-6bed-4794-b443-f2205b7e0796.jpg?aki_policy=large,2017-03-25,SoMa,37.77955947381813,-122.40523501087918,1,,$109.00,0,
3302909,https://www.airbnb.com/rooms/3302909,Great apt in the heart of SOMA!,https://a0.muscache.com/im/pictures/41908196/9a79680c_original.jpg?aki_policy=large,2012-11-18,SoMa,37.78266733493544,-122.39688834069797,1,,$50.00,1,
16017966,https://www.airbnb.com/rooms/16017966,Industrial Chic in the heart of San Francisco 2,https://a0.muscache.com/im/pictures/b668c985-9d5d-4cfc-aa6a-38dc5035f5d4.jpg?aki_policy=large,2013-06-01,SoMa,37.77634225441457,-122.41407332078475,1,,$130.00,33,99
10790389,https://www.airbnb.com/rooms/10790389,Bright Super Bowl City Apartment,https://a0.muscache.com/im/pictures/66d27da4-959d-4d8d-b105-301cc61ffa9d.jpg?aki_policy=large,2016-01-23,South Beach,37.78744767504624,-122.38991961887136,0,,$200.00,0,
4646355,https://www.airbnb.com/rooms/4646355,Sunny SOMA Edwardian,https://a0.muscache.com/im/pictures/58354240/0d779403_original.jpg?aki_policy=large,2014-11-23,SoMa,37.77452698544491,-122.413310679128,1,,$85.00,1,100
7857589,https://www.airbnb.com/rooms/7857589,lovely Classic Loft easy commute,https://a0.muscache.com/im/pictures/108351366/a8ca5bdb_original.jpg?aki_policy=large,2015-08-13,,37.77049721291377,-122.42106054515028,1,,$100.00,21,100
10266040,https://www.airbnb.com/rooms/10266040,New Apartment the heart of SoMa,https://a0.muscache.com/im/pictures/a3bbaf2b-bdb8-45ff-9e46-bb5b3cc0c1cb.jpg?aki_policy=large,2015-12-30,SoMa,37.77766579648423,-122.41175747531462,1,,$150.00,1,80
9922119,https://www.airbnb.com/rooms/9922119,Penthouse Loft in West Soma - very central,https://a0.muscache.com/im/pictures/21d921a6-d22d-47a8-a426-a31f3aa5d518.jpg?aki_policy=large,2010-12-23,SoMa,37.771892978773096,-122.41333103437546,2,,$300.00,0,
10282410,https://www.airbnb.com/rooms/10282410,Spacious 2 Story 2 Bed 2.5 Bath,https://a0.muscache.com/im/pictures/243bd2e9-d72a-4f9e-b710-541fe614b08b.jpg?aki_policy=large,2015-12-31,SoMa,37.78417694184039,-122.39660838404754,2,,"$1,299.00",0,
16507336,https://www.airbnb.com/rooms/16507336,SF - Amazing Private Room with Laundry/Rooftop!,https://a0.muscache.com/im/pictures/ca827f8e-c3db-4a36-90d2-6babe9052443.jpg?aki_policy=large,2014-07-17,SoMa,37.77112048512654,-122.41024382653696,1,,$200.00,8,95
3523033,https://www.airbnb.com/rooms/3523033,Your own bright room (SoMa),https://a0.muscache.com/im/pictures/c5314803-e800-4216-aa46-fd60f1698abb.jpg?aki_policy=large,2012-12-18,SoMa,37.77663080044178,-122.40839609560363,1,,$100.00,1,100
7759236,https://www.airbnb.com/rooms/7759236,Luxurious Urban Condo,https://a0.muscache.com/im/pictures/c17b9c60-dbc3-4c91-8291-8f674bce1286.jpg?aki_policy=large,2015-08-07,SoMa,37.7737907596978,-122.41686893407125,1,,$795.00,1,80
11864708,https://www.airbnb.com/rooms/11864708,Annabel's House,https://a0.muscache.com/im/pictures/b8cfe178-e39f-43f3-ad05-f975fd2b49d8.jpg?aki_policy=large,2015-07-11,SoMa,37.773201449274495,-122.40624525495953,0,,$10.00,0,
9971053,https://www.airbnb.com/rooms/9971053,2 BR 2BA condo with private roof access,https://a0.muscache.com/im/pictures/47629d1f-3a64-4f56-ade8-c57991856b0d.jpg?aki_policy=large,2013-10-25,SoMa,37.77568021257559,-122.41076337862896,2,,$225.00,17,93
2614474,https://www.airbnb.com/rooms/2614474,"Modern, sunny  loft in SOMA",https://a0.muscache.com/im/pictures/35517682/ee8857c2_original.jpg?aki_policy=large,2014-03-09,SoMa,37.78174201707246,-122.4021881215158,1,,$115.00,37,96
10380780,https://www.airbnb.com/rooms/10380780,Master bedroom in luxury apartment,https://a0.muscache.com/im/pictures/3ed04b5c-d4d8-4d46-86b8-cdf7dbd2e14e.jpg?aki_policy=large,2015-07-20,,37.78728480754568,-122.39085543316516,1,,$145.00,0,
17769308,https://www.airbnb.com/rooms/17769308,Apartment in San Francisco,https://a0.muscache.com/im/pictures/dfb6bba8-1757-40fe-a0ab-4cd7b9672cf6.jpg?aki_policy=large,2017-01-10,,37.773357398412365,-122.41705151369432,1,,$288.00,0,
10724176,https://www.airbnb.com/rooms/10724176,Super Bowl South Beach Loft,https://a0.muscache.com/im/pictures/dd506f97-6639-4917-b876-b8806f404e7e.jpg?aki_policy=large,2015-12-05,South Beach,37.78033789830901,-122.39190299047478,3,,"$10,000.00",0,
1205031,https://www.airbnb.com/rooms/1205031,Bedroom in SoMa with private bath,https://a0.muscache.com/im/pictures/22945881/a3477253_original.jpg?aki_policy=large,2013-05-26,,37.776213922192326,-122.39702990837446,1,,$122.00,108,99
15917855,https://www.airbnb.com/rooms/15917855,Luxury High Rise Condo on 1st,https://a0.muscache.com/im/pictures/3dda3cf1-37f5-4ada-8de7-5c55fcd8421b.jpg?aki_policy=large,2016-01-01,South Beach,37.784790175527306,-122.39273058843298,1,,$289.00,4,90
10789518,https://www.airbnb.com/rooms/10789518,Paradise by the Sea,https://a0.muscache.com/im/pictures/228c162f-abe3-411a-8a10-7c8bacb61ee6.jpg?aki_policy=large,2014-04-17,Mission Bay,37.776220227398454,-122.39012699906968,0,,$139.00,2,100
13240929,https://www.airbnb.com/rooms/13240929,Best Studio in SF!,https://a0.muscache.com/im/pictures/31b1fbbc-4a98-46d2-a05d-9ec8aebf144f.jpg?aki_policy=large,2016-05-28,,37.77075139491698,-122.39426942156496,1,,$260.00,59,96
13279870,https://www.airbnb.com/rooms/13279870,Private bedroom and bath in SOMA,https://a0.muscache.com/im/pictures/1b4470f8-b125-44c8-be0f-4703ca64b4b6.jpg?aki_policy=large,2016-05-30,SoMa,37.775341821336205,-122.39318016707317,1,,$120.00,7,94
877124,https://www.airbnb.com/rooms/877124,Amazing SoMa Victorian! Blue Room,https://a0.muscache.com/im/pictures/20972507/de9a409d_original.jpg?aki_policy=large,2010-09-19,SoMa,37.7755463307274,-122.40947994308775,1,,$95.00,235,95
17867364,https://www.airbnb.com/rooms/17867364,Brand new modern apartment in SOMA,https://a0.muscache.com/im/pictures/849e8442-cee0-4363-a959-91ef5080b6b3.jpg?aki_policy=large,2015-08-11,,37.77932750047341,-122.40980546084904,1,,$275.00,2,100
13279174,https://www.airbnb.com/rooms/13279174,South beach bedroom/bath near ballpark with views,https://a0.muscache.com/im/pictures/dbe5c5dd-fb84-43a3-9fcc-dc0d1047a4b0.jpg?aki_policy=large,2015-01-25,South Beach,37.78134662704714,-122.38987476535112,1,,$90.00,2,100
8741445,https://www.airbnb.com/rooms/8741445,Modern 1BR in SOMA,https://a0.muscache.com/im/pictures/111874317/c380ce93_original.jpg?aki_policy=large,2012-09-04,SoMa,37.77802587370401,-122.39303329578743,1,,$169.00,6,97
9512550,https://www.airbnb.com/rooms/9512550,Beautiful 2 BR / 2 BATH Luxury Apt,https://a0.muscache.com/im/pictures/749db2c5-3e28-4d7c-be5f-115974160d81.jpg?aki_policy=large,2011-12-28,SoMa,37.77419918283482,-122.39614221898267,2,,$400.00,0,
15918674,https://www.airbnb.com/rooms/15918674,AirBed in a studio at prime Downtown San Francisco,https://a0.muscache.com/im/pictures/97b1d475-372c-4e00-bed0-4acb348727fe.jpg?aki_policy=large,2015-01-25,SoMa,37.77941635372483,-122.40851055991155,1,,$45.00,29,82
4630076,https://www.airbnb.com/rooms/4630076,Spacious three story loft in SoMa!,https://a0.muscache.com/im/pictures/59255496/9be4dff2_original.jpg?aki_policy=large,2012-10-30,SoMa,37.77527657086424,-122.40752292883064,1,,$200.00,22,97
14773074,https://www.airbnb.com/rooms/14773074,Spacious and Chill Luxury in the Heart of SF!,https://a0.muscache.com/im/pictures/f75586c1-598f-4ec0-9c66-abdf87ce5579.jpg?aki_policy=large,2011-05-16,SoMa,37.776785992253195,-122.41438176544365,1,,$89.00,3,100
17704000,https://www.airbnb.com/rooms/17704000,Spacious room near Fin.District and Embarcadero,https://a0.muscache.com/im/pictures/797f3557-0034-46e0-8f55-0bc25ff18c7a.jpg?aki_policy=large,2011-09-22,South Beach,37.78471672171832,-122.39000906657994,1,,$97.00,0,
16311341,https://www.airbnb.com/rooms/16311341,Renovated condo with great light!,https://a0.muscache.com/im/pictures/dabf2702-9e5a-40ae-bb13-7c3a8662d78c.jpg?aki_policy=large,2013-04-23,,37.77987630770996,-122.40472146894874,1,,$295.00,2,100
15380471,https://www.airbnb.com/rooms/15380471,"Clean, Private Room in Luxury Apt Downtown",https://a0.muscache.com/im/pictures/2d4d5d38-4f5f-4504-9463-af1809f5c883.jpg?aki_policy=large,2016-02-23,SoMa,37.777892258355905,-122.41477613062318,1,,$140.00,0,
15999494,https://www.airbnb.com/rooms/15999494,Quite private room in the heart of the city,https://a0.muscache.com/im/pictures/68c5fbe0-55e5-4a11-920a-26d626acc06e.jpg?aki_policy=large,2012-03-03,SoMa,37.77683065125934,-122.41070032002649,1,,$120.00,5,92
16032247,https://www.airbnb.com/rooms/16032247,Scenic Waterfront Apt @Mission Bay!,https://a0.muscache.com/im/pictures/23b651dc-8e33-4b86-978d-b1a015d9aea1.jpg?aki_policy=large,2013-04-30,SoMa,37.77333136406867,-122.39765327413542,1,,$130.00,8,90
16121736,https://www.airbnb.com/rooms/16121736,"Art-filled loft in SoMA, Bright and Spacious",https://a0.muscache.com/im/pictures/8b57fda2-ad9b-40ee-b994-07d8632375e7.jpg?aki_policy=large,2014-12-28,SoMa,37.776960836808044,-122.41187575669773,1,,$201.00,10,100
7595431,https://www.airbnb.com/rooms/7595431,Expansive Penthouse SOMA Loft,https://a0.muscache.com/im/pictures/96392374/3263d06d_original.jpg?aki_policy=large,2010-11-28,SoMa,37.77836480374306,-122.41207903015584,2,,$399.00,13,95
9970079,https://www.airbnb.com/rooms/9970079,2 BR TOP FLOOR Luxurious Penthouse,https://a0.muscache.com/im/pictures/a3bfa6c1-192a-4d7e-b1e5-a8da84cb5483.jpg?aki_policy=large,2013-11-12,SoMa,37.77842834188155,-122.39423656635903,2,,$500.00,48,93
14716346,https://www.airbnb.com/rooms/14716346,Private and Quiet Studio Apartment,https://a0.muscache.com/im/pictures/abbe06be-4a36-4312-8ee2-e16963dfcaed.jpg?aki_policy=large,2015-03-24,,37.770892251261905,-122.39872580634636,0,,$60.00,6,100
17342852,https://www.airbnb.com/rooms/17342852,Luxurious High Rise Condo,https://a0.muscache.com/im/pictures/28701616-59d1-4b2f-871f-b3a7c8e74ffc.jpg?aki_policy=large,2012-05-01,South Beach,37.7899011202647,-122.39050880878916,1,,$140.00,1,100
10596414,https://www.airbnb.com/rooms/10596414,"Mid-Market: Modern, Convenient, Hotel-quality Loft",https://a0.muscache.com/im/pictures/aa86b2f0-6236-4836-b092-9c9ef7e6a81f.jpg?aki_policy=large,2016-01-14,,37.773690438716386,-122.41513782657285,1,,$199.00,29,99
5333346,https://www.airbnb.com/rooms/5333346,Gorgeous Private room in SF Soma,https://a0.muscache.com/im/pictures/66639527/2122aa50_original.jpg?aki_policy=large,2015-02-11,,37.77785839864421,-122.41177590668154,1,,$180.00,26,96
14573912,https://www.airbnb.com/rooms/14573912,South Beach Marina - Modern Luxury,https://a0.muscache.com/im/pictures/aa2b4692-3f78-41e2-9ced-13add2f297ba.jpg?aki_policy=large,2011-08-29,South Beach,37.78164019379532,-122.39002601697227,1,,$200.00,2,100
6765283,https://www.airbnb.com/rooms/6765283,"Sunny, Charming Apt for One",https://a0.muscache.com/im/pictures/4d4f431f-bd6f-4263-9757-fdcd32eb3674.jpg?aki_policy=large,2012-08-11,SoMa,37.770625511867564,-122.42229265075285,1,,$195.00,4,100
12345672,https://www.airbnb.com/rooms/12345672,Cozy Room in the Heart of SOMA,https://a0.muscache.com/im/pictures/d9e306a1-78a6-456f-a078-40193f3b9aac.jpg?aki_policy=large,2013-02-03,SoMa,37.77742581261099,-122.41250246478891,1,,$100.00,1,100
11437509,https://www.airbnb.com/rooms/11437509,Tight & Cozy Victorian 'TWILIGHT' room in SoMa!,https://a0.muscache.com/im/pictures/335b8c1b-85a4-4b07-af32-0756f54ea69d.jpg?aki_policy=large,2011-11-02,,37.77737162838702,-122.41072407018895,1,,$80.00,0,
16572734,https://www.airbnb.com/rooms/16572734,Simple Clean Room to Call Home,https://a0.muscache.com/im/pictures/dd5ab745-15f6-47ff-abd7-5759ea4b56f6.jpg?aki_policy=large,2012-10-24,SoMa,37.77893226276594,-122.40733158161353,1,,$199.00,0,
8507444,https://www.airbnb.com/rooms/8507444,The Ivy Tower - Spacious Loft,https://a0.muscache.com/im/pictures/108524579/1db353a2_original.jpg?aki_policy=large,2015-09-21,SoMa,37.77719881811959,-122.40764692512322,2,,$375.00,1,100
9464447,https://www.airbnb.com/rooms/9464447,Private room with queen bed.,https://a0.muscache.com/im/pictures/d5d18636-357b-429d-a4f2-5b16b647a53c.jpg?aki_policy=large,2013-10-06,SoMa,37.77137958165713,-122.42284448599611,1,,$85.00,6,100
14770921,https://www.airbnb.com/rooms/14770921,One bedroom apartment in the heart of SOMA,https://a0.muscache.com/im/pictures/1eadf0c1-2612-44fb-a81a-41fc7d5b82a5.jpg?aki_policy=large,2015-08-11,South Beach,37.78824688279754,-122.39201973003193,1,,$250.00,2,100
3780418,https://www.airbnb.com/rooms/3780418,Modern Studio w/Quiet Courtyard,https://a0.muscache.com/im/pictures/50135083/49f5bdff_original.jpg?aki_policy=large,2014-06-05,SoMa,37.77576471108707,-122.41549150786982,0,,$170.00,179,96
7884199,https://www.airbnb.com/rooms/7884199,"South Beach, SOMA room next to FiDi",https://a0.muscache.com/im/pictures/100434437/87f29c1e_original.jpg?aki_policy=large,2012-01-05,South Beach,37.787480123736124,-122.39086434623215,1,,$95.00,1,
17130200,https://www.airbnb.com/rooms/17130200,Startup Bed,https://a0.muscache.com/im/pictures/a578c7b6-24f5-4b11-9cc0-3db451308859.jpg?aki_policy=large,2014-01-10,SoMa,37.781882249557405,-122.40621627410634,1,,$60.00,0,
